venue,base,pass,ts,ok,mid,spread_bps,n_bid,n_ask,depth_bid_10,depth_bid_25,depth_bid_50,depth_bid_100,depth_ask_10,depth_ask_25,depth_ask_50,depth_ask_100,slip_bid_500,slip_bid_1000,slip_bid_2500,slip_bid_5000,slip_bid_10000,slip_bid_25000,slip_ask_500,slip_ask_1000,slip_ask_2500,slip_ask_5000,slip_ask_10000,slip_ask_25000,fill_bid_500,fill_bid_1000,fill_bid_2500,fill_bid_5000,fill_bid_10000,fill_bid_25000,fill_ask_500,fill_ask_1000,fill_ask_2500,fill_ask_5000,fill_ask_10000,fill_ask_25000,window,session,err
bybit,XMR,1,1788269838,1,509.46,1.57029,200,200,14586.3536,101678.5075,232924.1957,232924.1957,10803.2761,83856.9351,342235.0549,349204.8605,3.425,3.479,3.536,4.822,6.082,9.252,1.126,2.038,3.762,5.595,7.102,11.106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bybit,ZEN,1,1788269838,1,5.5175,1.812415,200,200,387.5716,2835.8741,8771.8044,15483.4152,1313.4547,3449.3383,9016.4557,13940.1673,8.815,10.783,14.916,23.144,35.219,88.708,3.239,5.424,10.648,19.416,33.959,76.755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bybit,ZRO,1,1788269838,1,1.00265,0.997357,200,200,7934.56349,22196.89427,60702.58775,117880.62054,2624.87218,14630.30712,32097.03999,129470.04655,0.499,0.499,0.499,1.808,6.093,14.757,0.499,0.607,4.885,7.654,9.732,22.381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,FIL,1,1788269838,1,0.6979,54.449061,70,87,0,0,18113.4185,23913.4229,0,0,24187.9897,35788.2763,27.225,27.225,27.225,27.225,30.04,44.329,27.225,27.225,27.225,27.225,27.225,31.733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,MORPHO,1,1788269838,1,2.7685,1831.316597,18,10,0,0,0,0,0,0,0,0,915.658,915.658,1878.601,2258.607,2448.61,2562.612,915.658,915.658,915.658,915.658,915.658,915.658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,LDO,1,1788269838,1,0.36745,68.036468,67,64,0,0,17882.9511,23682.8011,0,0,17985.2349,23785.0885,34.018,34.018,34.018,34.018,34.018,46.465,34.018,34.018,34.018,34.018,34.018,45.178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,ICP,1,1788269838,1,2.42655,39.974449,56,76,0,7099.94006,21299.26091,49699.33337,0,15025.32258,22125.34656,36500.53116,19.987,19.987,19.987,19.987,25.934,42.146,19.987,19.987,19.987,19.987,19.987,28.189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,ONDO,1,1788269838,1,0.34565,78.113699,74,45,0,0,7400.9854,28015.5774,0,0,21300.0998,49700.2109,39.057,39.057,39.057,39.057,45.836,60.046,39.057,39.057,39.057,39.057,40.751,50.664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,RUNE,1,1788269838,1,0.4816,62.292359,38,34,0,0,11699.7907,27299.8639,0,0,11700.045,27300.1954,31.146,31.146,31.146,35.212,42.523,67.817,31.146,31.146,31.146,32.07,33.684,55.704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,TAO,1,1788269838,1,225.44,38.147622,85,82,0,15430.8431,46297.7889,124798.1039,0,108527.6805,132293.1528,575091.6809,19.074,19.074,19.074,19.074,19.97,23.834,19.074,19.074,19.074,19.074,19.074,19.074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,SPX,1,1788269838,1,0.60585,1219.773871,48,38,0,0,0,0,0,0,0,0,1001.338,1224.858,1358.97,1403.674,1426.026,1439.438,609.887,609.887,609.887,609.887,609.887,609.887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,WIF,1,1788269839,1,0.200335,52.41221,68,59,0,0,24211.06562,38411.04386,0,0,36502.95657,64902.87561,26.206,26.206,26.206,26.206,27.44,32.086,26.206,26.206,26.206,26.206,26.206,27.534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,XMR,1,1788269839,1,509.22,27.885786,84,47,0,498.3398,1498.3512,1604.2416,0,499.7314,499.7314,499.7314,13.977,22.699,134.13,227.801,274.636,302.738,14.489,155.707,240.438,268.681,282.803,291.276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,ZEC,1,1788269839,1,845.34,44.005962,100,80,0,927.828,9431.541,2724005.158,0,19739.858,2752845.505,2998434.319,22.003,23.198,33.298,36.7,39.459,52.094,22.003,22.003,22.003,22.003,22.003,22.971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
hl,ONDO,1,1788269839,1,0.344125,2.034145,20,20,42879.58906,42879.58906,42879.58906,42879.58906,47115.29082,47115.29082,47115.29082,47115.29082,1.329,1.463,1.718,2.071,2.596,3.961,1.075,1.258,2.367,3.076,3.775,5.678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,ZEN,1,1788269839,1,5.525,94.117647,40,37,0,0,1000.818,1000.818,0,0,999.18,999.18,47.059,47.059,1100.237,1489.485,1684.109,1800.883,47.059,50.214,1014.303,1365.975,1541.811,1647.313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
okx,USELESS,1,1788269839,1,0.102145,2.937001,400,400,558.08741,2091.12216,5502.85621,20013.32118,279.59322,1810.37664,6087.95386,16609.4332,5.699,8.572,16.625,27.326,39.801,75.196,7.539,11.566,19.918,28.995,42.443,113.833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
dydx,ZRO,1,1788269839,1,1.004,79.681275,38,34,0,0,8697.0,20296.71,0,0,2896.992,8691.362,39.841,39.841,39.841,39.841,46.156,154.234,39.841,39.841,39.841,48.265,62.108,176.694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,AR,2,1788269884,1,2.2145,22.57846,19,16,0,2362.5515,10448.687,11324.8967,0,11300.2429,11595.8125,12188.5465,11.289,11.289,15.255,22.303,25.878,635.245,11.289,11.289,11.543,17.286,21.061,491.207,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,FET,2,1788269884,1,0.1533,26.092629,19,31,0,16221.6418,16711.6561,54160.3161,0,4056.7259,6465.6884,6955.8902,13.046,13.046,13.046,15.346,17.458,29.882,13.351,16.46,18.326,20.188,63.47,490.482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,ICP,2,1788269884,1,2.4285,4.117768,102,94,1017.084,15372.405,19517.927,38618.721,998.319,11948.497,15276.211,32099.934,2.757,4.467,8.044,12.846,15.688,30.3,2.059,2.074,7.006,8.65,10.469,39.223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,KAS,2,1788269884,1,0.02729,21.986075,12,22,0,2704.90076,17138.11434,33769.7103,0,343.49436,5756.63875,7858.74111,10.993,10.993,10.993,19.392,24.353,42.814,15.592,20.665,27.299,33.803,65.998,293.711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,BTW,2,1788269884,1,0.39104,13.809329,268,247,389.14574,6103.9893,20540.59671,34364.95157,2307.13383,13243.20877,22624.88384,45919.91682,9.091,10.427,11.466,14.378,20.686,35.612,7.123,7.142,8.622,9.595,10.89,26.115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,KITE,2,1788269885,1,0.120175,2.496359,81,41,2628.21998,9038.0631,13844.52584,16460.6027,999.9808,3609.8091,5656.53402,5656.53402,1.248,1.794,5.301,10.172,15.103,166.81,1.248,1.25,10.708,18.894,282.757,466.031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5317,W1now,eu,
aster,LDO,2,1788269885,1,0.3676,21.762786,46,28,0,16418.8402,17329.4482,28215.9382,0,6345.1573,6345.1573,7175.4963,10.881,10.881,12.656,15.849,17.446,35.406,10.881,10.881,11.114,14.793,139.768,491.382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8655,W1now,eu,
aster,MAGMA,2,1788269885,1,0.34821,11.487321,99,158,324.29639,1888.23919,4145.48064,9324.2801,1308.65564,5412.75765,8527.5354,13923.72698,8.574,11.086,18.521,31.962,55.156,187.595,8.117,8.51,11.64,16.59,29.212,102.798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,FIL,2,1788269884,1,0.6965,14.357502,26,23,10613.7216,13170.1401,14481.0367,24762.3611,999.9859,10449.9985,11121.2482,14952.5509,7.179,7.179,7.179,7.179,7.179,45.116,7.179,7.189,15.797,18.667,20.102,73.786,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,ONDO,2,1788269885,1,0.344,5.813953,88,229,12791.59714,18805.61152,27562.91747,47294.79922,10751.8036,16473.83135,25653.80882,43391.21917,2.907,2.907,3.437,4.626,6.648,14.371,2.907,2.908,4.652,5.233,5.901,20.145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,MORPHO,2,1788269885,1,2.52765,13.846854,17,17,1099.75706,2984.44747,2984.44747,3100.42897,999.87182,2880.88455,2981.0684,3091.3695,6.923,6.923,13.204,108.197,194.338,1209.846,6.923,6.93,15.426,124.496,221.509,525.311,1.0,1.0,1.0,1.0,1.0,0.5525,1.0,1.0,1.0,1.0,1.0,0.4748,W1now,eu,
aster,RIVER,2,1788269885,1,1.3535,22.164758,84,176,0,4116.2663,14237.4088,23106.3873,0,7868.0959,37048.649,93580.011,11.082,11.082,12.368,16.716,24.333,49.583,11.082,11.082,11.082,13.943,17.791,26.138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,POWER,2,1788269885,1,0.08247,26.676367,32,17,0,1118.24501,1188.25385,1258.29039,0,1118.5846,1118.5846,1265.64488,14.264,14.407,282.936,1374.757,1374.757,1374.757,14.264,14.407,276.353,698.881,698.881,698.881,1.0,1.0,1.0,0.757,0.3785,0.1514,1.0,1.0,1.0,0.6256,0.3128,0.1251,W1now,eu,
aster,SPX,2,1788269885,1,0.58075,25.82867,20,14,0,14257.4177,14257.4177,14257.4177,0,476.83,5376.3985,5376.3985,12.914,12.914,13.729,18.644,21.806,826.182,13.57,20.13,25.527,28.691,310.999,945.923,1.0,1.0,1.0,1.0,1.0,0.9844,1.0,1.0,1.0,1.0,1.0,0.5184,W1now,eu,
aster,TAO,2,1788269885,1,225.115,2.221087,92,103,1929.93843,56578.90966,123762.91481,151465.53543,26846.46097,60626.29889,108895.59412,151559.43481,1.888,3.565,6.869,8.876,10.455,12.801,1.111,1.111,1.111,1.795,2.604,4.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,UAI,2,1788269885,1,0.4214,9.492169,47,59,3040.2216,19569.2623,34110.1381,84845.8867,148.0141,6185.2221,32236.1909,89183.8721,4.746,4.746,4.746,7.534,11.442,19.29,12.04,13.139,13.799,15.32,20.433,27.427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,USELESS,2,1788269885,1,0.102875,22.35723,60,64,0,4346.94996,11907.86372,44266.4611,0,3767.53561,10665.06195,19990.74455,11.179,12.924,17.509,20.92,32.422,43.944,12.063,14.162,19.386,23.588,35.203,73.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,WIF,2,1788269885,1,0.20025,24.968789,28,22,0,16414.71148,36859.74254,62619.27242,0,4656.79111,5740.25311,7546.11541,12.484,12.484,14.433,15.955,19.213,29.709,12.484,12.484,18.174,22.083,50.507,139.478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,XMR,2,1788269885,1,509.02,7.465326,278,220,5547.03056,32784.50593,41024.76357,83866.75436,7418.22918,32176.43675,73390.19119,125184.71254,3.733,3.733,4.591,5.717,8.044,12.177,3.897,3.913,3.923,5.434,7.965,14.486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,ZRO,2,1788269885,1,1.00305,8.972633,109,250,233.40528,3526.5529,16189.23321,16776.41667,1593.89175,2438.82079,2438.82079,3274.27168,8.986,12.306,16.587,21.305,26.354,109.584,6.35,6.914,11.058,101.702,230.29,423.711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
aster,ZEN,2,1788269885,1,5.5215,12.677714,12,13,2796.3412,11081.5524,11081.5524,11081.5524,999.4725,8498.9554,9287.9284,9287.9284,6.339,6.339,6.848,11.238,14.222,535.137,6.339,6.351,12.864,15.035,37.017,322.882,1.0,1.0,1.0,1.0,1.0,0.5588,1.0,1.0,1.0,1.0,1.0,0.4498,W1now,eu,
aster,龙虾,2,1788269885,1,0.061789,9.710466,244,65,3023.275692,6980.316037,14880.17198,25954.158922,3951.119892,9873.808121,14345.967206,21842.118317,4.855,4.855,6.313,9.287,16.254,44.211,4.855,4.855,4.985,6.844,13.303,48.697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,AR,2,1788269885,1,2.214,9.033424,534,1000,3560.541,19661.8146,53413.6411,132593.1245,4862.3767,19948.0392,53861.8675,112829.5517,4.517,4.517,6.841,9.235,11.985,18.946,4.517,4.896,7.379,8.334,11.358,18.401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,FET,2,1788269885,1,0.15325,6.525285,589,1000,29444.3331,100799.0223,216646.0148,340868.2798,39052.4294,113132.9656,244296.0801,354728.8397,3.263,3.263,3.263,5.219,7.503,8.874,3.263,3.263,3.263,3.263,4.583,7.706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,KAS,2,1788269885,1,0.02729,7.328692,393,1000,1210.42705,13958.62004,34699.41106,71331.68467,927.13952,12347.57257,34746.2915,79322.24338,6.367,6.848,9.025,10.009,13.447,21.887,6.083,6.975,9.386,12.178,16.357,24.143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,FIL,2,1788269885,1,0.69685,1.435029,1000,1000,59944.37488,216007.08534,428685.91703,977049.47848,75241.18435,235781.35003,433630.89925,1035967.718404,0.718,0.718,1.56,1.898,2.743,4.466,0.718,1.081,1.724,1.938,2.045,3.253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,KITE,2,1788269885,1,0.120065,0.832882,1000,1000,3056.17267,14651.59105,32222.1754,67832.27085,1191.34683,6620.73381,18748.14752,39846.77056,2.917,4.165,5.632,8.215,11.819,22.776,4.249,5.998,10.858,15.48,21.074,36.447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,LDO,2,1788269885,1,0.36745,2.721459,1000,1000,14691.7049,55691.2772,110560.4476,280769.6124,37410.1973,70264.3801,147817.9249,290525.4156,2.916,3.499,5.397,6.1,7.327,9.767,2.14,3.111,3.796,5.3,6.052,7.969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,MAGMA,2,1788269885,1,0.34829,2.296936,1000,1000,697.54863,4944.01225,13484.07266,22321.65513,823.08382,3666.73874,6202.19241,10889.04555,4.809,8.152,13.475,17.582,23.537,53.754,3.507,6.335,10.683,18.392,40.118,113.247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,ONDO,2,1788269885,1,0.34395,2.907399,1000,1000,58569.51715,221379.93806,530536.57189,1084342.39765,43959.96379,270234.77595,539248.33022,907864.97347,1.454,1.454,1.454,1.454,2.44,3.593,1.454,1.454,1.454,1.48,2.921,4.231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,POWER,2,1788269885,1,0.08245,4.851425,905,1000,875.444,2372.49755,4827.33993,14682.97372,486.98721,3024.56523,8242.08323,20940.55309,3.016,5.579,13.158,25.629,48.943,91.432,7.638,10.925,15.727,22.808,36.982,73.042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,RIVER,2,1788269885,1,1.3545,7.382798,501,1000,645.181,8589.1181,24729.1535,54412.5071,2428.8375,15055.7721,34837.1724,56015.23,3.691,6.309,9.168,10.621,15.572,29.515,3.691,3.691,3.904,7.489,10.443,19.476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,TAO,2,1788269885,1,224.915,0.444612,1000,1000,55943.22556,230608.9615,783799.73436,1942552.39778,86499.51975,331800.17153,882715.09258,1587139.7496,0.339,0.503,0.601,0.831,1.228,3.566,0.222,0.496,1.399,1.903,2.247,3.138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,RUNE,2,1788269885,1,0.47905,2.087465,611,1000,1929.561,11238.427,54323.222,123203.4014,5361.1069,22598.1193,44801.2137,106115.5554,4.138,6.15,8.571,10.434,14.422,23.426,1.577,3.079,5.346,7.11,9.926,16.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,UAI,2,1788269885,1,0.4215,4.744958,1000,1000,2433.0082,11263.3964,19372.014,42861.964,5250.3002,11358.7531,21644.8439,39105.1997,2.845,3.995,6.614,10.214,15.011,32.414,2.372,2.372,2.372,3.937,10.255,28.576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,USELESS,2,1788269885,1,0.10273,1.946851,1000,1000,7125.91959,24904.56183,71073.27353,166698.85923,8212.29365,26828.7605,65423.43129,136596.7797,1.256,1.845,3.196,4.688,7.464,14.715,1.631,2.066,3.071,3.847,6.648,13.049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,WIF,2,1788269885,1,0.20015,4.996253,731,1000,7255.45799,44860.46646,137621.14345,333826.56621,13889.87857,58228.8942,144345.63227,323728.25538,2.498,2.498,5.182,6.338,8.285,12.093,2.498,2.498,4.109,5.802,6.648,9.378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,XMR,2,1788269885,1,509.225,0.196377,1000,1000,11931.15128,80928.10621,249760.98779,538330.01098,8759.48222,58157.84031,205790.74193,388661.22163,0.846,1.582,2.843,4.226,6.219,9.151,1.833,2.512,3.457,4.317,6.731,11.498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,ZEC,2,1788269885,1,843.445,0.118561,1000,1000,246746.68613,1115106.38374,3291473.75474,7319084.32621,607571.80522,1576751.8103,3107104.46594,5341344.5041,0.64,0.883,1.103,1.337,1.673,2.437,0.059,0.059,0.059,0.062,0.3,1.063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,ZEN,2,1788269885,1,5.5215,1.811102,919,1000,7093.925,40554.6532,72843.2557,151934.1117,6974.647,28088.6628,85581.6176,158532.3487,3.412,4.854,6.634,8.16,9.626,13.626,2.239,3.285,4.841,5.977,8.545,14.123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,ZRO,2,1788269885,1,1.002,1.996008,1000,1000,8343.17327,25566.68771,53666.56086,147246.81548,16143.42785,37157.8683,69640.86043,121107.57262,2.031,2.84,4.539,5.862,7.962,15.044,2.332,2.957,3.888,4.619,5.941,9.156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
binance,龙虾,2,1788269885,1,0.061774,5.665768,1000,1000,1545.251144,7046.518321,17996.611397,47198.167015,1730.487074,11194.670285,23788.234539,50089.1215,3.855,4.785,8.364,12.781,19.318,37.197,4.213,5.278,7.888,9.955,13.515,27.114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,AR,2,1788269885,1,2.2135,4.517732,100,100,268.7924,5653.1586,45892.3427,59308.2317,444.6966,2412.9866,24771.147,58081.0669,8.176,10.473,15.553,19.958,26.172,30.799,5.77,10.053,17.208,25.239,31.605,37.808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,BTW,2,1788269885,1,0.391504,4.316692,100,100,1197.433613,4387.892972,7728.224164,16789.915396,1233.536673,4665.206606,9417.546972,17588.747364,7.586,7.899,12.161,17.417,31.248,51.329,7.922,8.655,12.647,17.589,29.084,46.324,1.0,1.0,1.0,1.0,1.0,0.6751,1.0,1.0,1.0,1.0,1.0,0.7003,W1now,eu,
bitget,FET,2,1788269885,1,0.15315,6.529546,100,100,24427.2456,60902.2542,153644.8749,245685.5921,13727.2592,58632.4026,167557.6936,257838.9796,3.265,3.265,3.265,3.919,6.857,8.763,6.942,8.368,9.224,9.509,9.652,12.685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,FIL,2,1788269885,1,0.69685,1.435029,100,100,50808.87746,276638.91722,622104.6075,1367530.82271,11473.57086,329645.49235,645456.63,1322553.17529,0.807,1.48,2.282,3.415,4.227,6.351,1.943,2.807,4.762,6.07,7.14,9.308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,KAS,2,1788269885,1,0.02728,7.331378,100,100,2588.01141,18032.47324,58532.67399,102813.04805,447.22605,11260.37865,48593.63451,98886.54609,3.666,3.666,5.581,8.223,12.509,19.217,7.123,9.06,12.07,14.554,17.965,22.923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,KITE,2,1788269885,1,0.120035,12.496355,100,100,478.83835,2664.96108,15043.57238,34593.73605,399.05059,2060.79087,11128.69304,27781.25398,7.296,9.971,15.225,21.122,28.72,43.316,8.371,11.867,18.357,25.591,32.088,54.603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,LDO,2,1788269885,1,0.36715,2.723682,100,100,8653.72956,37877.77963,78733.18228,135129.6236,1493.74103,13835.71144,39217.14293,130668.24713,3.227,3.656,4.01,5.424,7.843,12.451,3.022,5.128,8.868,11.738,15.612,22.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,MAGMA,2,1788269885,1,0.348145,7.180916,100,100,223.72016,8376.78986,12611.86744,45002.91786,327.79995,7551.80056,13586.54412,24551.08773,9.749,11.696,14.379,18.66,22.125,44.579,7.571,9.459,11.922,15.224,19.6,47.968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,ONDO,2,1788269885,1,0.34405,2.906554,100,100,18437.96752,438188.74442,628516.31176,1343488.28557,87245.4268,452410.12717,816432.54045,1467969.30987,1.453,1.453,2.529,3.444,4.989,7.117,1.453,1.453,1.453,1.809,3.085,3.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,RIVER,2,1788269885,1,1.352,14.792899,100,100,5401.298,15496.889,31755.079,58800.018,3416.325,13472.252,24037.827,34382.608,7.396,7.396,7.396,7.396,10.795,21.131,7.396,7.396,7.396,9.743,13.546,26.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,POWER,2,1788269885,1,0.08266,9.6782,100,100,422.1579,3242.85542,9207.25122,22938.86386,682.62101,6163.31507,15067.37214,32153.86058,8.035,9.854,12.943,19.958,31.828,59.892,6.818,9.202,13.17,15.345,23.008,44.201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,RUNE,2,1788269885,1,0.4787,4.177982,100,100,1541.87255,18488.05971,23845.53149,53129.60252,746.29058,10157.40149,22887.20389,50140.28824,2.1,3.323,7.49,10.012,12.775,21.577,4.453,6.936,10.642,12.633,17.065,27.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,TAO,2,1788269885,1,224.975,1.333481,100,100,15906.81634,426423.6251,995545.03937,1076834.78028,55759.13195,219244.78858,371831.19238,373041.90747,2.157,2.574,3.255,4.635,6.72,8.791,1.102,1.107,1.109,1.11,1.882,3.453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,USELESS,2,1788269885,1,0.102675,8.765522,100,100,2711.46421,16481.37832,55814.6806,88891.76448,2334.61402,11539.17339,43862.68528,83474.51627,5.035,6.504,8.153,9.283,10.838,18.685,6.273,7.252,8.036,10.534,14.566,22.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,UAI,2,1788269885,1,0.42122,13.294715,100,100,204.97248,2977.28681,11231.00615,22542.10942,1736.61021,8648.56786,14284.20329,31842.73529,10.652,15.306,20.22,24.538,31.928,63.705,8.645,9.071,11.168,14.073,19.315,43.621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
bitget,WIF,2,1788269885,1,0.20015,4.996253,100,100,4827.32461,64199.64968,206186.38062,266629.03857,10240.83132,39458.54168,159311.64321,323528.69105,2.498,4.448,6.276,7.054,9.773,13.598,6.555,7.024,7.306,7.4,7.447,10.919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W1now,eu,
