venue,symbol,market,asset_class,mechanism,rate,interval_h,apr,oi_usd,stale,suspect
bitget,NKE,NKEUSDT,equity,standard,0.000236,8.0,0.25842,1169422.5381999968,False,False
gate,NKE,NKE_USDT,equity,standard,0.0,8.0,0.0,39933.696,False,False
bitget,NOC,NOCUSDT,equity,standard,0.0,8.0,0.0,31346.980000000007,False,False
gate,NOC,NOC_USDT,equity,standard,0.0,8.0,0.0,33361.17800000001,False,False
aster,NOK,NOKUSDT,equity,standard,0.0,8.0,0.0,75611.8270960272,False,False
binance,NOK,NOKUSDT,equity,standard,0.0,8.0,0.0,7334313.6712557,False,False
bitget,NOK,NOKSTOCKUSDT,equity,standard,0.0,8.0,0.0,1268432.7946400004,False,False
bybit,NOK,NOKIAUSDT,equity,standard,0.0,8.0,0.0,178949.13999999998,False,False
gate,NOK,NOK_USDT,equity,standard,0.0,8.0,0.0,394006.9704,False,False
hyperliquid,NOK,xyz:NOK,equity,builder_set,2.1406e-05,1.0,0.18751656,3918748.81912,False,False
lighter,NOK,NOK,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,NOK,NOK-USDT-SWAP,equity,standard,0.0004997657837377,8.0,0.5472435331927814,1136950.5895999998,False,False
aster,NOW,NOWUSDT,equity,standard,0.0,8.0,0.0,38194.1295088129,False,False
binance,NOW,NOWUSDT,equity,standard,0.0,8.0,0.0,1159742.9332086218,False,False
bitget,NOW,NOWUSDT,equity,standard,0.0,8.0,0.0,1221226.2199999993,False,False
bybit,NOW,NOWUSDT,equity,standard,0.0,8.0,0.0,732289.5104,False,False
gate,NOW,NOW_USDT,equity,standard,0.0,8.0,0.0,108465.2856,False,False
grvt,NOW,NOW_USDT_Perp,equity,standard,0.0,8.0,0.0,138.41410668485,False,False
hyperliquid,NOW,xyz:NOW,equity,builder_set,6.25e-06,1.0,0.05475,1442071.7440000002,False,False
lighter,NOW,NOW,equity,standard,3.2e-05,8.0,0.03504,5808.667058999999,False,False
okx,NOW,NOW-USDT-SWAP,equity,standard,0.0,8.0,0.0,403295.12000000005,False,False
bitget,NTAP,NTAPUSDT,equity,standard,0.0,8.0,0.0,50578.183399999965,False,False
apex,NVDA,NVDA-USDT,equity,standard,1.25e-05,1.0,0.1095,103638.22560000002,False,False
aster,NVDA,NVDAUSDT,equity,standard,0.0,8.0,0.0,573923.33454566,False,False
avantis,NVDA,NVDA/USD,equity,funding_plus_borrow,0.0,1.0,0.0,86842.45999999999,False,False
binance,NVDA,NVDAUSDT,equity,standard,0.0,8.0,0.0,91463206.01049297,False,False
bitget,NVDA,NVDAUSDT,equity,standard,0.0,8.0,0.0,15491495.314400004,False,False
bybit,NVDA,NVDAUSDT,equity,standard,0.0,8.0,0.0,4682969.714500001,False,False
coinbase,NVDA,NVDA-PERP,equity,standard,4e-06,1.0,0.03504,944913.6346000001,False,False
gate,NVDA,NVDAX_USDT,equity,standard,0.0,8.0,0.0,4837525.875,False,False
gate,NVDA,NVDA_USDT,equity,standard,0.0,8.0,0.0,0.0,False,False
grvt,NVDA,NVDA_USDT_Perp,equity,standard,0.0,8.0,0.0,22960.5080948697,False,False
hyperliquid,NVDA,xyz:NVDA,equity,builder_set,6.25e-06,1.0,0.05475,136304116.73216003,False,False
kraken,NVDA,PF_NVDAXUSD,equity,standard,2.5849621201427247e-06,1.0,0.022644268172450268,1161006.1664992294,False,False
lighter,NVDA,NVDA,equity,standard,3.2e-05,8.0,0.03504,1326075.996987,False,False
okx,NVDA,NVDA-USDT-SWAP,equity,standard,0.0,8.0,0.0,12364043.2608,False,False
orderly,NVDA,PERP_NVDA_USDC,equity,standard,0.00010016,8.0,0.1096752,22386.0,False,False
ostium,NVDA,NVDA,equity,funding_plus_borrow,0.0,1.0,0.0,497068.80771111883,False,False
pacifica,NVDA,NVDA,equity,standard,1.25e-05,1.0,0.1095,226733.9158651,False,False
binance,NVDL,NVDLUSDT,equity,standard,-0.00081157,8.0,-0.8886691499999999,145343.87427960758,False,False
bitget,NVDL,NVDLUSDT,equity,standard,0.0,8.0,0.0,124664.29605999998,False,False
gate,NVDL,NVDL_USDT,equity,standard,0.0,8.0,0.0,40999.098000000005,False,False
okx,NVDL,NVDL-USDT-SWAP,equity,standard,0.0,8.0,0.0,106636.816,False,False
aster,NVO,NVOUSDT,equity,standard,0.0,8.0,0.0,5890.680308030999,False,False
binance,NVO,NVOUSDT,equity,standard,0.0,8.0,0.0,672825.5718,False,False
bybit,NVO,NVOUSDT,equity,standard,0.0,8.0,0.0,187080.58920000002,False,False
gate,NVO,NVO_USDT,equity,standard,0.0,8.0,0.0,145744.668,False,False
grvt,NVO,NVO_USDT_Perp,equity,standard,0.0,8.0,0.0,822.2386192840199,False,False
bitget,NVS,NVSUSDT,equity,standard,0.0001,8.0,0.1095,269.2188,False,False
gate,NXT,NXT_USDT,equity,standard,0.0,8.0,0.0,11818.7324,False,False
ostium,NZD,NZD,fx,funding_plus_borrow,0.0,1.0,0.0,29.651927045703896,False,False
lighter,NZDUSD,NZDUSD,fx,standard,0.0,8.0,0.0,140494.2304,False,False
bitget,OKLO,OKLOUSDT,equity,standard,0.0,8.0,0.0,719383.8014000002,False,False
bitget,OKTA,OKTAUSDT,equity,standard,0.0,8.0,0.0,65408.46500000006,False,False
bybit,OKTA,OKTAUSDT,equity,standard,-0.00329707,8.0,-3.61029165,290774.0493,False,False
gate,OKTA,OKTA_USDT,equity,standard,-0.000386,8.0,-0.42267,61047.6764,False,False
okx,OKTA,OKTA-USDT-SWAP,equity,standard,0.0,8.0,0.0,366431.4888,False,False
bybit,ON,ONUSDT,equity,standard,0.0,8.0,0.0,53741.6121,False,False
okx,ON,ON-USDT-SWAP,equity,standard,-0.0005931974848156,8.0,-0.6495512458730821,360181.06299999997,False,False
aster,ONDS,ONDSUSDT,equity,standard,0.0,8.0,0.0,1493.3785852002,False,False
binance,ONDS,ONDSUSDT,equity,standard,0.0,8.0,0.0,955897.0245036696,False,False
bitget,ONDS,ONDSUSDT,equity,standard,0.0,8.0,0.0,789819.0800000002,False,False
bybit,ONDS,ONDSUSDT,equity,standard,0.0,8.0,0.0,234619.32,False,False
gate,ONDS,ONDS_USDT,equity,standard,0.0,8.0,0.0,120620.406,False,False
okx,ONDS,ONDS-USDT-SWAP,equity,standard,0.0,8.0,0.0,193506.5,False,False
aster,OPENAI,OPENAIUSDT,preipo,standard,5e-05,8.0,0.05475,40160.949577364,False,False
binance,OPENAI,OPENAIUSDT,preipo,standard,5e-05,8.0,0.05475,12209254.89542923,False,False
bitget,OPENAI,OPENAIUSDT,preipo,standard,0.0,8.0,0.0,994460.5907000006,False,False
coinbase,OPENAI,OPENAI-PERP,preipo,standard,0.000312,1.0,2.73312,295936.98029,False,False
gate,OPENAI,OPENAI_USDT,preipo,standard,0.0,8.0,0.0,13720206.286,False,False
grvt,OPENAI,OPENAI_USDT_Perp,preipo,standard,5e-05,8.0,0.05475,2513.6129637729,False,False
kraken,OPENAI,PF_OPENAIXUSD,preipo,standard,6.2816302283457445e-06,1.0,0.05502708080030872,16264.58035,False,False
lighter,OPENAI,OPENAI,preipo,standard,3.2e-05,8.0,0.03504,174855.0951,False,False
okx,OPENAI,OPENAI-USDT-SWAP,preipo,standard,0.0,8.0,0.0,3160775.255,False,True
apex,ORCL,ORACLE-USDT,equity,standard,1.25e-05,1.0,0.1095,2689.32,False,False
apex,ORCL,ORCL-USDT,equity,standard,1.25e-05,1.0,0.1095,14.340000000000002,False,True
aster,ORCL,ORCLUSDT,equity,standard,0.0,8.0,0.0,231716.90927886762,False,False
binance,ORCL,ORCLUSDT,equity,standard,0.0,8.0,0.0,11597775.3892,False,False
bitget,ORCL,ORCLUSDT,equity,standard,0.0,8.0,0.0,3736816.313499997,False,False
bybit,ORCL,ORCLUSDT,equity,standard,9.734e-05,8.0,0.1065873,1180421.0062,False,False
gate,ORCL,ORCLX_USDT,equity,standard,0.0007,8.0,0.7665,744553.1100000001,False,False
gate,ORCL,ORCL_USDT,equity,standard,0.000508,8.0,0.55626,10989.2651,False,False
grvt,ORCL,ORCL_USDT_Perp,equity,standard,0.0,8.0,0.0,1583.0228538210301,False,False
hyperliquid,ORCL,xyz:ORCL,equity,builder_set,6.8007e-06,1.0,0.059574132,13156545.107280001,False,False
lighter,ORCL,ORCL,equity,standard,3.2e-05,8.0,0.03504,450404.33513,False,False
okx,ORCL,ORCL-USDT-SWAP,equity,standard,0.0,8.0,0.0,3226106.8428,False,False
orderly,ORCL,PERP_ORCL_USDC_mythos,equity,standard,9.688e-05,8.0,0.1060836,1598.51607,False,False
ostium,ORCL,ORCL,equity,funding_plus_borrow,0.0,1.0,0.0,151.6470441923365,False,True
okx,OSCR,OSCR-USDT-SWAP,equity,standard,0.0,8.0,0.0,19288.262,False,False
bitget,OSS,OSSUSDT,equity,standard,0.0,8.0,0.0,100170.56744000019,False,False
bitget,OUST,OUSTUSDT,equity,standard,0.0,8.0,0.0,309620.4350000001,False,False
bybit,OUST,OUSTUSDT,equity,standard,0.0,8.0,0.0,43791.0165,False,False
gate,OUST,OUST_USDT,equity,standard,0.0,8.0,0.0,27566.512000000002,False,False
okx,OUST,OUST-USDT-SWAP,equity,standard,0.0,8.0,0.0,97003.85,False,False
bitget,OXY,OXYUSDT,equity,standard,0.0,8.0,0.0,202033.38239999994,False,False
hyperliquid,PALLADIUM,xyz:PALLADIUM,commodity,builder_set,6.25e-06,1.0,0.05475,3032188.2922199997,False,False
binance,PANW,PANWUSDT,equity,standard,0.0,8.0,0.0,525053.3590693149,False,False
bitget,PANW,PANWUSDT,equity,standard,0.0,8.0,0.0,116653.92440000043,False,False
bybit,PANW,PANWUSDT,equity,standard,0.0,8.0,0.0,190344.206,False,False
gate,PANW,PANW_USDT,equity,standard,0.0,8.0,0.0,44358.1068,False,False
bitget,PAXG,PAXGUSDT,commodity,standard,-6e-06,4.0,-0.01314,7565265.095640003,False,False
lighter,PAXG,PAXG,commodity,standard,-0.00035999999999999997,8.0,-0.39419999999999994,2003825.535786,False,False
aster,PAYP,PAYPUSDT,equity,standard,0.0,8.0,0.0,6649.8215172434,False,False
binance,PAYP,PAYPUSDT,equity,standard,0.0,8.0,0.0,440204.5489556094,False,False
gate,PAYP,PAYP_USDT,equity,standard,0.0,8.0,0.0,43456.624,False,False
binance,PDD,PDDUSDT,equity,standard,0.00114389,8.0,1.25255955,388853.439,False,False
bitget,PDD,PDDUSDT,equity,standard,0.0,8.0,0.0,511366.6652000001,False,False
bybit,PDD,PDDUSDT,equity,standard,0.000711,8.0,0.778545,121742.1588,False,False
gate,PDD,PDD_USDT,equity,standard,0.000129,8.0,0.141255,130032.0,False,False
binance,PENG,PENGUSDT,equity,standard,0.0,8.0,0.0,195225.1203599512,False,False
bitget,PENG,PENGUSDT,equity,standard,0.0,8.0,0.0,25124.625600000072,False,False
bybit,PENG,PENGSTOCKUSDT,equity,standard,0.0,8.0,0.0,39903.234599999996,False,False
gate,PENG,PENG_USDT,equity,standard,0.0,8.0,0.0,14990.226000000002,False,False
okx,PENG,PENG-USDT-SWAP,equity,standard,0.0,8.0,0.0,79099.0,False,False
bitget,PEP,PEPUSDT,equity,standard,0.0,8.0,0.0,131041.41440000011,False,False
bybit,PEP,PEPUSDT,equity,standard,0.0,8.0,0.0,64358.9554,False,False
gate,PEP,PEP_USDT,equity,standard,0.0,8.0,0.0,62369.703799999996,False,False
gate,PERIC,PERIC_USDT,equity,standard,0.0,8.0,0.0,4185.871999999999,False,False
gate,PFE,PFE_USDT,equity,standard,0.0,8.0,0.0,16481.6976,False,False
gate,PG,PG_USDT,equity,standard,-0.0002,8.0,-0.219,565022.4672,False,False
bitget,PKX,PKXUSDT,equity,standard,0.0,8.0,0.0,11222.032400000022,False,False
bitget,PL,PLUSDT,equity,standard,0.0,8.0,0.0,40475.22366000001,False,False
hyperliquid,PLATINUM,xyz:PLATINUM,commodity,builder_set,6.25e-06,1.0,0.05475,6118148.49464,False,False
pacifica,PLATINUM,PLATINUM,commodity,standard,1.25e-05,1.0,0.1095,25976.77492,False,False
apex,PLTR,PLTR-USDT,equity,standard,1.25e-05,1.0,0.1095,2848.8228,False,False
aster,PLTR,PLTRUSDT,equity,standard,0.0,8.0,0.0,98488.5329308293,False,False
avantis,PLTR,PLTR/USD,equity,funding_plus_borrow,0.0,1.0,0.0,1000.0,False,False
binance,PLTR,PLTRUSDT,equity,standard,0.0,8.0,0.0,7995532.335953514,False,False
bitget,PLTR,PLTRUSDT,equity,standard,0.0,8.0,0.0,3189991.8960000025,False,False
bybit,PLTR,PLTRUSDT,equity,standard,0.0,8.0,0.0,1370121.6183,False,False
gate,PLTR,PLTRX_USDT,equity,standard,0.0,8.0,0.0,825923.4868000001,False,False
gate,PLTR,PLTR_USDT,equity,standard,0.0,8.0,0.0,0.0,False,False
grvt,PLTR,PLTR_USDT_Perp,equity,standard,0.0,8.0,0.0,13340.468936349002,False,False
hyperliquid,PLTR,xyz:PLTR,equity,builder_set,-4.1706e-06,1.0,-0.036534456,12432580.890859999,False,False
lighter,PLTR,PLTR,equity,standard,3.2e-05,8.0,0.03504,266272.754944,False,False
okx,PLTR,PLTR-USDT-SWAP,equity,standard,0.0,8.0,0.0,1766137.8355,False,False
ostium,PLTR,PLTR,equity,funding_plus_borrow,0.0,1.0,0.0,28.40879001313821,False,True
pacifica,PLTR,PLTR,equity,standard,1.25e-05,1.0,0.1095,161777.820241992,False,False
bitget,POET,POETUSDT,equity,standard,0.0,8.0,0.0,304821.37600000016,False,False
bybit,POET,POETUSDT,equity,standard,0.0,8.0,0.0,70045.0894,False,False
okx,POET,POET-USDT-SWAP,equity,standard,0.0001274847393827,8.0,0.1395957896240565,150991.19849999997,False,False
gate,POLYMARKET,POLYMARKET_USDT,preipo,standard,0.0,8.0,0.0,33400.257600000004,False,False
aster,POPMART,POPMARTUSDT,equity,standard,0.0,8.0,0.0,17017.627537677,False,False
binance,POPMART,POPMARTUSDT,equity,standard,0.0,8.0,0.0,1291787.43210747,False,False
bitget,POPMART,POPMARTUSDT,equity,standard,0.0,8.0,0.0,452601.60800000053,False,False
bybit,POPMART,POPMARTUSDT,equity,standard,0.0,8.0,0.0,30267.736799999995,False,False
gate,POPMART,POPMART_USDT,equity,standard,0.0,8.0,0.0,145194.1344,False,False
lighter,POPMART,POPMART,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,POPMART,POPMART-USDT-SWAP,equity,standard,0.0,8.0,0.0,276488.31,False,False
bitget,PURR,PURRUSDT,equity,standard,0.0,8.0,0.0,80509.9152200002,False,False
bybit,PURR,PURRUSDT,equity,standard,0.0,8.0,0.0,227558.29909999997,False,False
okx,PURR,PURR-USDT-SWAP,equity,standard,0.0,8.0,0.0,537284.03,False,False
hyperliquid,PURRDAT,xyz:PURRDAT,equity,builder_set,-1.95443e-05,1.0,-0.171208068,8739642.624,False,False
gate,PUYA,PUYA_USDT,equity,standard,0.0,8.0,0.0,1239.0210000000002,False,False
binance,PYPL,PYPLUSDT,equity,standard,0.0,8.0,0.0,359935.2627362532,False,False
bitget,PYPL,PYPLUSDT,equity,standard,0.0,8.0,0.0,129517.49249999845,False,False
bybit,PYPL,PYPLUSDT,equity,standard,0.0,8.0,0.0,204930.726,False,False
gate,PYPL,PYPL_USDT,equity,standard,0.0,8.0,0.0,23651.978000000003,False,False
bitget,QBTS,QBTSUSDT,equity,standard,0.0,8.0,0.0,72495.18900000004,False,False
aster,QCOM,QCOMUSDT,equity,standard,0.0,1.0,0.0,14468.3246604538,False,False
binance,QCOM,QCOMUSDT,equity,standard,0.0,1.0,0.0,8794271.629665624,False,False
bitget,QCOM,QCOMUSDT,equity,standard,0.0,8.0,0.0,2249859.2396000023,False,False
bybit,QCOM,QCOMUSDT,equity,standard,0.0,8.0,0.0,584516.1579999999,False,False
gate,QCOM,QCOM_USDT,equity,standard,0.000105,8.0,0.11497500000000001,944713.9439999999,False,False
grvt,QCOM,QCOM_USDT_Perp,equity,standard,0.0,1.0,0.0,6067.15967659428,False,False
hyperliquid,QCOM,xyz:QCOM,equity,builder_set,-1.96759e-05,1.0,-0.172360884,8737243.5384,False,False
lighter,QCOM,QCOM,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,QCOM,QCOM-USDT-SWAP,equity,standard,0.0,8.0,0.0,1519348.9271999998,False,False
bitget,QNT,QNTSTOCKUSDT,equity,standard,0.0,8.0,0.0,208484.51705999993,False,False
hyperliquid,QNT,xyz:QNT,equity,builder_set,4.1041e-05,1.0,0.35951916,1203083.80848,False,False
lighter,QNT,QNT,equity,standard,3.2e-05,8.0,0.03504,0.0,False,False
okx,QNT,QNT-USDT-SWAP,equity,standard,0.0012459279419335,8.0,1.3642910964171824,793163.664,False,False
aster,QNTX,QNTXUSDT,preipo,standard,0.0,8.0,0.0,26909.072297667004,False,False
binance,QNTX,QNTXUSDT,preipo,standard,0.00079164,8.0,0.8668458,998916.1706999999,False,False
bybit,QNTX,QNTXUSDT,preipo,standard,0.00055727,8.0,0.61021065,174785.585,False,False
gate,QNTX,QNTX_USDT,preipo,standard,0.0,8.0,0.0,35050.708000000006,False,False
grvt,QNTX,QNTX_USDT_Perp,preipo,standard,0.000914,8.0,1.0008299999999999,1108.6625583031598,False,False
aster,QQQ,QQQUSDT,etf,standard,3.626e-05,8.0,0.0397047,1000715.7452447768,False,False
binance,QQQ,QQQUSDT,etf,standard,3.347e-05,8.0,0.036649650000000006,66015557.0278,False,False
bitget,QQQ,QQQUSDT,etf,standard,0.000112,8.0,0.12264,16375461.476599986,False,False
coinbase,QQQ,QQQ-PERP,etf,standard,2.9e-05,1.0,0.25404,1388344.218,False,False
gate,QQQ,QQQ_USDT,etf,standard,0.0,8.0,0.0,0.0,False,False
gate,QQQ,QQQX_USDT,etf,standard,0.0,8.0,0.0,3022468.7526,False,False
grvt,QQQ,QQQ_USDT_Perp,etf,standard,0.000283,8.0,0.30988499999999997,396155.42776905675,False,False
kraken,QQQ,PF_QQQXUSD,etf,standard,3.657202777750486e-05,1.0,0.32037096333094256,1196637.0595125468,False,False
lighter,QQQ,QQQ,etf,standard,3.2e-05,8.0,0.03504,1869768.9789480001,False,False
okx,QQQ,QQQ-USDT-SWAP,etf,standard,0.0,8.0,0.0,18675876.075600006,False,False
orderly,QQQ,PERP_QQQ_USDC_mythos,etf,standard,0.00010007,8.0,0.10957665,8085.07776,False,False
bitget,QUBT,QUBTUSDT,equity,standard,0.0,8.0,0.0,84669.3883,False,False
binance,RAM,RAMUSDT,equity,standard,0.0,8.0,0.0,122177.4701129514,False,False
bitget,RAM,RAMUSDT,equity,standard,0.0,8.0,0.0,271209.24975999986,False,False
gate,RAM,RAM_USDT,equity,standard,0.0,8.0,0.0,792.8338,False,False
okx,RAM,RAM-USDT-SWAP,equity,standard,0.0,8.0,0.0,251316.59399999998,False,False
bitget,RCAT,RCATUSDT,equity,standard,0.0,8.0,0.0,47688.33961999999,False,False
binance,RDDT,RDDTUSDT,equity,standard,0.0,8.0,0.0,346926.442224392,False,False
bitget,RDDT,RDDTUSDT,equity,standard,0.0,8.0,0.0,567707.3528000003,False,False
bybit,RDDT,RDDTUSDT,equity,standard,0.0,8.0,0.0,100959.97439999999,False,False
gate,RDDT,RDDT_USDT,equity,standard,0.0,8.0,0.0,418.95000000000005,False,False
hyperliquid,RDDT,xyz:RDDT,equity,builder_set,1.39757e-05,1.0,0.12242713200000001,916839.1111999999,False,False
okx,RDDT,RDDT-USDT-SWAP,equity,standard,0.0,8.0,0.0,352814.68439999997,False,False
paragon,RDDT,para:RDDT,equity,builder_set,7.5e-06,1.0,0.06570000000000001,93348.73659999999,False,False
gate,RDDTON,RDDTON_USDT,equity,standard,0.0,8.0,0.0,82973.588,False,False
bitget,RDW,RDWUSDT,equity,standard,0.0,8.0,0.0,355139.10449999943,False,False
bybit,RDW,RDWUSDT,equity,standard,-0.00066707,8.0,-0.7304416499999999,182734.80020000003,False,False
gate,RDW,RDW_USDT,equity,standard,0.0,8.0,0.0,83379.352,False,False
okx,RDW,RDW-USDT-SWAP,equity,standard,0.0,8.0,0.0,113250.6879,False,False
bybit,REGN,REGNUSDT,equity,standard,0.0,8.0,0.0,22628.8425,False,False
gate,REGN,REGN_USDT,equity,standard,0.0,8.0,0.0,5644.212,False,False
ostium,REMX,REMX,etf,funding_plus_borrow,0.0,1.0,0.0,0.0,False,False
bitget,RGTI,RGTIUSDT,equity,standard,0.0,8.0,0.0,131532.11526000005,False,False
bybit,RIOT,RIOTUSDT,equity,standard,0.0,8.0,0.0,62565.853299999995,False,False
okx,RIOT,RIOT-USDT-SWAP,equity,standard,0.0,8.0,0.0,44276.55300000001,False,False
aster,RIVN,RIVNUSDT,equity,standard,0.0,8.0,0.0,202.4943009018,False,False
binance,RIVN,RIVNUSDT,equity,standard,0.0,8.0,0.0,269499.63556695404,False,False
bybit,RIVN,RIVNUSDT,equity,standard,0.0,8.0,0.0,33156.3443,False,False
gate,RIVN,RIVN_USDT,equity,standard,0.0,8.0,0.0,192734.221,False,False
hyperliquid,RIVN,xyz:RIVN,equity,builder_set,-9.285e-07,1.0,-0.00813366,600098.6288200001,False,False
okx,RIVN,RIVN-USDT-SWAP,equity,standard,0.0,8.0,0.0,141636.222,False,False
ostium,RIVN,RIVN,equity,funding_plus_borrow,0.0,1.0,0.0,4.966931045863164,False,False
apex,RKLB,RKLB-USDT,equity,standard,1.25e-05,1.0,0.1095,14236.74,False,False
aster,RKLB,RKLBUSDT,equity,standard,0.0,8.0,0.0,75053.7436693905,False,False
binance,RKLB,RKLBUSDT,equity,standard,0.0,8.0,0.0,9359960.392854135,False,False
bitget,RKLB,RKLBUSDT,equity,standard,0.000179,8.0,0.19600499999999998,4097965.6259999974,False,False
bybit,RKLB,RKLBUSDT,equity,standard,0.00034051,8.0,0.37285844999999995,933042.6000000001,False,False
gate,RKLB,RKLB_USDT,equity,standard,0.0,8.0,0.0,1040194.2556,False,False
grvt,RKLB,RKLB_USDT_Perp,equity,standard,0.0,8.0,0.0,5104.081042119,False,False
hyperliquid,RKLB,xyz:RKLB,equity,builder_set,2.5031e-05,1.0,0.21927156,9168435.6533,False,False
lighter,RKLB,RKLB,equity,standard,3.2e-05,8.0,0.03504,95732.23230999999,False,False
okx,RKLB,RKLB-USDT-SWAP,equity,standard,0.0002033094033562,8.0,0.22262379667503898,3361107.7745000003,False,False
bitget,ROK,ROKUSDT,equity,standard,0.0,8.0,0.0,43457.432199999974,False,False
gate,ROK,ROK_USDT,equity,standard,0.0,8.0,0.0,9373.293999999998,False,False
okx,ROK,ROK-USDT-SWAP,equity,standard,0.0,8.0,0.0,68518.891,False,False
gate,ROKU,ROKU_USDT,equity,standard,0.0,8.0,0.0,2083.884,False,False
bitget,RTX,RTXSTOCKUSDT,equity,standard,0.0,8.0,0.0,132797.30560000002,False,False
gate,RTX,RTX_USDT,equity,standard,0.0,8.0,0.0,45839.208,False,False
apex,SAMSUNG,SAMSUNG-USDT,equity,standard,1.25e-05,1.0,0.1095,7874.127799999998,False,False
aster,SAMSUNG,SAMSUNGUSDT,equity,standard,0.0,4.0,0.0,169929.54963512984,False,False
binance,SAMSUNG,SAMSUNGUSDT,equity,standard,0.0,4.0,0.0,24232776.6814,False,False
bitget,SAMSUNG,SAMSUNGUSDT,equity,standard,0.0,4.0,0.0,3134506.567400011,False,False
bybit,SAMSUNG,SAMSUNGUSDT,equity,standard,2.251e-05,8.0,0.02464845,1469607.3252,False,False
gate,SAMSUNG,SAMSUNG_USDT,equity,standard,0.0,4.0,0.0,4040484.6360000004,False,False
grvt,SAMSUNG,SAMSUNG_USDT_Perp,equity,standard,0.0,4.0,0.0,24292.205969290735,False,False
hyperliquid,SAMSUNG,xyz:SMSN,equity,builder_set,1.8648e-05,1.0,0.16335648,47085029.95888,False,False
lighter,SAMSUNG,SAMSUNGUSD,equity,standard,3.2e-05,8.0,0.03504,1301569.3445589999,False,False
okx,SAMSUNG,SAMSUNG-USDT-SWAP,equity,standard,0.0004931556846632,8.0,0.5400054747062041,5518636.704000001,False,False
orderly,SAMSUNG,PERP_SAMSUNG_USDC_mythos,equity,standard,0.00010204,8.0,0.11173380000000001,2058.68572,False,False
pacifica,SAMSUNG,SAMSUNG,equity,standard,3.957e-05,1.0,0.34663320000000003,113243.01078339199,False,False
binance,SAMSUNGEM,SAMSUNGEMUSDT,equity,standard,0.0,8.0,0.0,203584.39719999998,False,False
bitget,SAMSUNGEM,SAMSUNGEMUSDT,equity,standard,0.0,8.0,0.0,153288.94560000135,False,False
bybit,SAMSUNGEM,SAMSUNGEMUSDT,equity,standard,0.0,8.0,0.0,28399.73544,False,False
gate,SAMSUNGEM,SAMSUNGEM_USDT,equity,standard,0.0,8.0,0.0,111370.9644,False,False
bitget,SATL,SATLUSDT,equity,standard,0.0,8.0,0.0,166435.8199999996,False,False
ostium,SBET,SBET,equity,funding_plus_borrow,0.0,1.0,0.0,551.921794907973,False,False
gate,SBP,SBP_USDT,equity,standard,0.0,8.0,0.0,13153.104,False,False
gate,SCHW,SCHW_USDT,equity,standard,0.0,8.0,0.0,8393.77,False,False
bitget,SGOV,SGOVUSDT,equity,standard,0.0,8.0,0.0,25869.2638,False,False
binance,SHAZ,SHAZUSDT,equity,standard,0.0,8.0,0.0,810660.1723334416,False,False
bitget,SHAZ,SHAZUSDT,equity,standard,0.0,8.0,0.0,55723.896800000046,False,False
bybit,SHAZ,SHAZUSDT,equity,standard,0.0,8.0,0.0,189311.89119999998,False,False
gate,SHAZ,SHAZ_USDT,equity,standard,0.0,8.0,0.0,101076.008,False,False
hyperliquid,SHAZ,xyz:SHAZ,equity,builder_set,6.25e-06,1.0,0.05475,3815894.9614799996,False,False
okx,SHAZ,SHAZ-USDT-SWAP,equity,standard,0.0,8.0,0.0,606983.0480000001,False,False
bitget,SHEIN,SHEINUSDT,equity,standard,0.0,8.0,0.0,444824.2010599994,False,False
bybit,SHEIN,SHEINUSDT,equity,standard,0.0,8.0,0.0,38295.686,False,False
gate,SHEIN,SHEIN_USDT,equity,standard,0.0,8.0,0.0,49023.784,False,False
hyperliquid,SHEIN,xyz:SHEIN,equity,builder_set,-0.0001925076,1.0,-1.686366576,1217439.2328,False,False
lighter,SHEIN,SHEIN,equity,standard,3.2e-05,8.0,0.03504,77628.723392,False,False
okx,SHEIN,SHEIN-USDT-SWAP,equity,standard,-0.000134724876894,8.0,-0.14752374019893,210146.56,False,False
bitget,SHEINHKD,SHEINHKDUSDT,equity,standard,0.0,8.0,0.0,28288.160000000003,False,False
ostium,SHEL,SHEL,equity,funding_plus_borrow,0.0,1.0,0.0,10.996375591411025,False,False
gate,SHENHUA,SHENHUA_USDT,equity,standard,0.0,8.0,0.0,2625.518,False,False
gate,SHLD,SHLD_USDT,equity,standard,0.0,8.0,0.0,19102.104,False,False
okx,SHLD,SHLD-USDT-SWAP,equity,standard,0.0001336964282951,8.0,0.1463975889831345,71977.68,False,False
binance,SHOP,SHOPUSDT,equity,standard,0.0,8.0,0.0,120600.59734474501,False,False
bitget,SHOP,SHOPUSDT,equity,standard,0.0,8.0,0.0,199904.26500000016,False,False
bybit,SHOP,SHOPUSDT,equity,standard,0.0,8.0,0.0,393211.8544,False,False
gate,SHOP,SHOP_USDT,equity,standard,0.0,8.0,0.0,96795.331,False,False
okx,SHOP,SHOP-USDT-SWAP,equity,standard,0.0008070665547036,8.0,0.883737877400442,193355.81100000002,False,False
gate,SHTECH,SHTECH_USDT,equity,standard,-0.0002,8.0,-0.219,27790.350000000002,False,False
hyperliquid,SILVER,xyz:SILVER,commodity,builder_set,6.25e-06,1.0,0.05475,115383554.65103999,False,False
bitget,SIMO,SIMOUSDT,equity,standard,0.0,8.0,0.0,100548.01899999999,False,False
